tweet_text,cleaned_text,brand,sentiment,brand_sentiment,text_length
"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (via @mention #pcbuzz",google launch major new social network called circle possibly today link sxsw via pcbuzz,Google,Positive,Google_Positive,88
"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw #sxswi",google launch major new social network called circle possibly today link sxsw sxswi,Other,Neutral,Other_Neutral,83
"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw/ intrestin!",google launch major new social network called circle possibly today link sxsw intrestin,Google,Positive,Google_Positive,87
"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today @mention #SXSW {link} #privacy ?",google launch major new social network called circle possibly today sxsw link privacy,Other,Neutral,Other_Neutral,85
"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today @mention #SXSW {link} via @mentionW",google launch major new social network called circle possibly today sxsw link via,Other,Neutral,Other_Neutral,81
"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #SXSW",google launch major new social network called circle possibly today link via sxsw,Other,Neutral,Other_Neutral,81
"RT @mention RT @mention Google to Launch New Social Network Called Circles, Possibly Today {link} {link} #SXSW #sxswi",google launch new social network called circle possibly today link link sxsw sxswi,Other,Neutral,Other_Neutral,82
RT @mention RT @mention Google will launch major new social network called Circles. #SXSW,google launch major new social network called circle sxsw,Other,Neutral,Other_Neutral,57
RT @mention RT @mention Hanging out with @mention at the @mention #google Industry Party...good crowd! #sxsw,hanging google industry partygood crowd sxsw,Google,Positive,Google_Positive,44
RT @mention RT @mention Heading to Austin for #SXSW? The #LP Austin guide for #iPhone is free for a limited time {link} #travel,heading austin sxsw austin guide iphone free limited time link travel,Other,Neutral,Other_Neutral,69
RT @mention RT @mention Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw [Pop-POP!],heard apple popup store downtown austin pic already gowalla link sxsw poppop,Apple,Positive,Apple_Positive,76
RT @mention RT @mention Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw #iPad2,heard apple popup store downtown austin pic already gowalla link sxsw ipad,Other,Neutral,Other_Neutral,74
RT @mention RT @mention Heard about Apple's pop-up store in dtwn Austin? Pics are already on Gowalla: {link} #sxsw [Pop-POP!],heard apple popup store dtwn austin pic already gowalla link sxsw poppop,Other,Neutral,Other_Neutral,72
"RT @mention RT @mention Hey Austin, know a little about #iPhone or #Android, love music &amp; wanna make $20/hour during #SXSW?  Please let me know.",hey austin know little iphone android love music amp wan make hour sxsw please let know,Other,Neutral,Other_Neutral,87
RT @mention RT @mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW,ill austin convention center today fam showing new iphone game sxsw,Other,Neutral,Other_Neutral,67
"RT @mention RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief.",able afford attend sxsw buy ipad today consider saving japan earthquake relief,Other,Neutral,Other_Neutral,78
RT @mention RT @mention In my next life I'm coming back as an iPad 2. Women can't keep their hands off this thing. #SXSW,next life coming back ipad woman cant keep hand thing sxsw,Apple,Positive,Apple_Positive,58
RT @mention RT @mention Interesting Google #Mobile Stats at #SXSW - 40% of all Google Maps users (~150��_ (cont) {link},interesting google mobile stats sxsw google map user cont link,Other,Neutral,Other_Neutral,62
RT @mention RT @mention Interesting Google #Mobile Stats at #SXSW - 40% of all Google Maps users (~150MM��_ (cont) {link},interesting google mobile stats sxsw google map user cont link,Other,Neutral,Other_Neutral,62
RT @mention RT @mention It's just crazy to look around sxsw and realize last year no one had an iPad. #sxsw,crazy look around sxsw realize last year one ipad sxsw,Other,Neutral,Other_Neutral,54
RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in Austin for #SXSW &amp; iPad 2 launch {link},rumor apple opening temporary store austin sxsw amp ipad launch link,Other,Neutral,Other_Neutral,68
RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin {link} #SXSW,rumor apple opening temporary store downtown austin link sxsw,Other,Neutral,Other_Neutral,61
RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW + #iPad2 launch {link},rumor apple opening temporary store downtown austin sxsw ipad launch link,Apple,Positive,Apple_Positive,73
RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW + the #iPad2 launch {link},rumor apple opening temporary store downtown austin sxsw ipad launch link,Other,Neutral,Other_Neutral,73
RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and (cont) {link},rumor apple opening temporary store downtown austin sxsw cont link,Other,Neutral,Other_Neutral,66
RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the #iPad2 launch - {link},rumor apple opening temporary store downtown austin sxsw ipad launch link,Other,Neutral,Other_Neutral,73
RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},rumor apple opening temporary store downtown austin sxsw ipad launch link,Apple,Positive,Apple_Positive,73
RT @mention Rt @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},rumor apple opening temporary store downtown austin sxsw ipad launch link,Other,Neutral,Other_Neutral,73
RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},rumor apple opening temporary store downtown austin sxsw ipad launch link,Other,Neutral,Other_Neutral,73
RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch bit.ly/g03MZB,rumor apple opening temporary store downtown austin sxsw ipad launch bitlygmzb,Other,Neutral,Other_Neutral,78
RT @mention RT @mention It's not a rumor: Apple opening up a temporary store in Austin for #SXSW &amp; #iPad2 launch {link},rumor apple opening temporary store austin sxsw amp ipad launch link,Other,Neutral,Other_Neutral,68
RT @mention RT @mention Join actsofsharing.com &amp; starting tonight the person with the most friends in their city by end of #SXSW wins an iPad 2!,join actsofsharingcom amp starting tonight person friend city end sxsw win ipad,Other,Neutral,Other_Neutral,79
"RT @mention RT @mention Just talked to Mike Tyson #SXSW about his new iPhone game, which lets you fight Pauly D and other celebs. {link}",talked mike tyson sxsw new iphone game let fight pauly celebs link,Apple,Positive,Apple_Positive,66
RT @mention RT @mention Line @mention pop up? About 30 deep. Line @mention crossroads? Closer to 300. Big demand 4 Liz phair Sorry ipad2 #SXSW,line pop deep line crossroad closer big demand liz phair sorry ipad sxsw,Other,Neutral,Other_Neutral,72
"RT @mention RT @mention Location, location location ! {link} via @mention from #google during #sxsw #yam",location location location link via google sxsw yam,Other,Neutral,Other_Neutral,51
RT @mention RT @mention Love it. @mention #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,love sxsw quotapple come cool technology one ever heard dont conferencesquot,Apple,Positive,Apple_Positive,76
RT @mention RT @mention Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,love sxsw quotapple come cool technology one ever heard dont conferencesquot,Apple,Positive,Apple_Positive,76
RT @mention RT @mention Marissa Mayer: #Google Will Connect Digital &amp; Physical Worlds Through #Mobile {link} #sxsw,marissa mayer google connect digital amp physical world mobile link sxsw,Other,Neutral,Other_Neutral,72
RT @mention RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw,marissa mayer google connect digital amp physical world mobile link sxsw,Other,Neutral,Other_Neutral,72
RT @mention RT @mention Mayer: I think about simplicity a lot at Google in developing products. #sxsw ^JR,mayer think simplicity lot google developing product sxsw,Other,Positive,Other_Positive,57
RT @mention RT @mention Miss the Battelle Interview About IPad 2 &amp;Social Media last week? Find it here [video] {link} #sxsw,miss battelle interview ipad ampsocial medium last week find video link sxsw,Other,Neutral,Other_Neutral,76
RT @mention RT @mention Monthly value of user iOS $9.50. Android $7.20. Utility apps most valuable. #sxswEisner #sxsw,monthly value user io android utility apps valuable sxsweisner sxsw,Other,Neutral,Other_Neutral,67
RT @mention RT @mention New @mention Platform for Concertgoers Launches #Android App in Time for #SXSW {link},new platform concertgoers launch android app time sxsw link,Other,Neutral,Other_Neutral,59
RT @mention RT @mention New #UberSocial 4 #iPhone now in the App Store includes UberGuide 2 #SXSW sponsored by #Mashable (cont) {link},new ubersocial iphone app store includes uberguide sxsw sponsored mashable cont link,Other,Neutral,Other_Neutral,84
RT @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,Apple,Positive,Apple_Positive,79
RT @mention RT @mention new Google tool for measuring everything and displaying it in one place almost makes me cry I'm so happy. Thank you. #bavcid #sxsw,new google tool measuring everything displaying one place almost make cry happy thank bavcid sxsw,Google,Positive,Google_Positive,97
RT @mention RT @mention news Google may launch &quot;social circles&quot; social network today {link} #soccomp #sxsw,news google may launch quotsocial circlesquot social network today link soccomp sxsw,Other,Neutral,Other_Neutral,84
RT @mention RT @mention Our NFB Films app for Android is now available for download: {link} {link} Just in time for #SXSW!,nfb film app android available download link link time sxsw,Other,Neutral,Other_Neutral,59
"RT @mention RT @mention Per this rumor, Google may preview its big social strategy @mention '80s-themed costume party at #SXSW. Yep. {link} #cnet",per rumor google may preview big social strategy sthemed costume party sxsw yep link cnet,Other,Neutral,Other_Neutral,89
"RT @mention RT @mention Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep. {link} #cn",per rumor google may preview big social strategy sthemed costume party sxsw yep link,Other,Positive,Other_Positive,84
RT @mention RT @mention Public notes for &quot;5 steps to bulletproof UX strategy&quot;: {link} #sxsw #rhjr_ux5,public note quot step bulletproof strategyquot link sxsw rhjrux,Other,Neutral,Other_Neutral,63
RT @mention RT @mention Q&amp;A With Google's @mention &amp; Bing's @mention On Ranking - my #SXSW session this Mon 12:30pm {link},qampa google amp bings ranking sxsw session mon link,Other,Neutral,Other_Neutral,52
RT @mention RT @mention Reactions to Google Circles news so far range from &quot;not again&quot; to &quot;please rescue me from the Facebook.&quot;  #sxsw,reaction google circle news far range quotnot againquot quotplease rescue facebookquot sxsw,Other,Neutral,Other_Neutral,91
RT @mention RT @mention RT @mention #SXSW a line of about 100 outside Apple pop- up store at Sixth &amp; Congress,sxsw line outside apple pop store sixth amp congress,Other,Neutral,Other_Neutral,52
RT @mention RT @mention RT @mention Google set to launch new social network #Circles today at #sxsw,google set launch new social network circle today sxsw,Other,Neutral,Other_Neutral,54
"RT @mention RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",google launch major new social network called circle possibly today link sxsw,Other,Neutral,Other_Neutral,77
"RT @mention RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (Cool)",google launch major new social network called circle possibly today link sxsw cool,Google,Positive,Google_Positive,82
RT @mention RT @mention RT @mention news Google may launch &quot;social circles&quot; social network today {link} #soccomp #sxsw,news google may launch quotsocial circlesquot social network today link soccomp sxsw,Other,Neutral,Other_Neutral,84
"RT @mention RT @mention Shiny new @mention @mention @eightbit apps, a new @garyvee book, pop-up iPad 2 stores... #SXSW is Christmas for nerds.",shiny new apps new book popup ipad store sxsw christmas nerd,Other,Positive,Other_Positive,60
RT @mention RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW #SXSWi,spilled bean next platform flipboard iphone team started working sxflip sxsw sxswi,Other,Neutral,Other_Neutral,82
RT @mention RT @mention Sound of My Voice was shot exploiting Apple &amp; Best Buy's 14-day return policy on iMacs. Brilliant. #sxsw,sound voice shot exploiting apple amp best buy day return policy imacs brilliant sxsw,Apple,Negative,Apple_Negative,85
RT @mention RT @mention Texas Observer Tomlinson says they would double revenue per issue with iPad subscriptions. #newsapps #sxsw,texas observer tomlinson say would double revenue per issue ipad subscription newsapps sxsw,Apple,Positive,Apple_Positive,91
RT @mention RT @mention The #iPad 2 Takes Over #SXSW [VIDEO] - {link} #sxswi,ipad take sxsw video link sxswi,Other,Neutral,Other_Neutral,31
RT @mention RT @mention The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW,day bank america launched iphone app got new customer bankinnovation sxsw,Apple,Positive,Apple_Positive,73
RT @mention RT @mention The iPad 2 Takes Over #SXSW [VIDEO] {link},ipad take sxsw video link,Apple,Positive,Apple_Positive,25
"RT @mention RT @mention The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw",iphone version flipboard totally redesigned platform say sxsw,Other,Neutral,Other_Neutral,61
RT @mention RT @mention Traveling to #sxsw with your ipad 1 is so 3/10/2011,traveling sxsw ipad,Other,Neutral,Other_Neutral,19
"RT @mention RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW me liberty and/or a free #sxswpass",tweet register exclusive pass event party ipad sxsw liberty andor free sxswpass,Other,Neutral,Other_Neutral,79
RT @mention RT @mention video from the popup Apple store: {link} #sxsw #sxswi,video popup apple store link sxsw sxswi,Other,Neutral,Other_Neutral,39
RT @mention RT @mention Walking into the pop-up Apple store is like walking into a future where the iPad is the only type of computer. #sxsw,walking popup apple store like walking future ipad type computer sxsw,Other,Neutral,Other_Neutral,69
RT @mention RT @mention We are giving away an iPad 2 to kick off our time down at #sxsw. Just visit our FB page for more info: {link},giving away ipad kick time sxsw visit page info link,Apple,Positive,Apple_Positive,52
RT @mention RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles,interrupt regularly scheduled sxsw geek programming big news link google circle,Other,Neutral,Other_Neutral,79
RT @mention RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link} #google #circles,interrupt regularly scheduled sxsw geek programming big news link google circle,Other,Neutral,Other_Neutral,79
"RT @mention RT @mention We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",lose hour tonight sxsw attendee blame microsoft apple get credit fixing christmas,Apple,Positive,Apple_Positive,81
RT @mention RT @mention We're co-hosting a cmty mngr meetup w/ @mention @mention @CMmeetup at Etsy Austin space on 6th. 6-8p. Google schwag. Come! #sxsw,cohosting cmty mngr meetup etsy austin space google schwag come sxsw,Other,Neutral,Other_Neutral,68
RT @mention RT @mention We're not launching any products at #SXSW but doing plenty else. Join us for #H4ckers today {link},launching product sxsw plenty else join hckers today link,Other,Neutral,Other_Neutral,57
"RT @mention RT @mention We're officially at #SXSW! Come by the @mention Grill, mention us w/ #zazzlsxsw and you�۪ll get to make your own iPhone case!",officially sxsw come grill mention zazzlsxsw you۪ll get make iphone case,Apple,Positive,Apple_Positive,72
"RT @mention RT @mention What Digital Tribes can Learn from Native Americans #DgtlTribe #SXSW Oh, and you can Win an iPad too... 11am at the Hyatt.",digital tribe learn native american dgtltribe sxsw win ipad hyatt,Other,Neutral,Other_Neutral,65
RT @mention RT @mention Win an iPad2 by signing up here: {link} #sxsw #wantlet,win ipad signing link sxsw wantlet,Other,Neutral,Other_Neutral,34
RT @mention RT @mention Wonder how many iPads they'll sell there? RT @mention Opening a Pop Up Store at #SXSW {link},wonder many ipads theyll sell opening pop store sxsw link,Other,Neutral,Other_Neutral,57
RT @mention RT @mention Wondering about street closures during SXSW? We made a Google Map to show you: {link} #sxsw #austin,wondering street closure sxsw made google map show link sxsw austin,Other,Neutral,Other_Neutral,67
"RT @mention RT @mention Yes, the rumors are true. Come play with @mention on iPad at our booth at #SXSW, exhibit hall 3. #iPad #iPad2 (Under the giant &quot;O&quot;)",yes rumor true come play ipad booth sxsw exhibit hall ipad ipad giant quotoquot,Other,Neutral,Other_Neutral,79
RT @mention RT @mention YES! updated iPhone app has song info @mention 24/7 stream +others also live video streaming for #SXSW {link},yes updated iphone app song info stream others also live video streaming sxsw link,Apple,Positive,Apple_Positive,82
"RT @mention RT haha, awesomely rad iPad app by @mention {link} #hollergram #sxsw (via @mention @mention)",haha awesomely rad ipad app link hollergram sxsw via,Apple,Positive,Apple_Positive,52
"RT @mention RT: @mention With 150 million mobile users on Google maps, 40% of all Google Maps usage is from mobile devices. #maps #sxsw",million mobile user google map google map usage mobile device map sxsw,Other,Positive,Other_Positive,70
RT @mention RT: It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},rumor apple opening temporary store downtown austin sxsw ipad launch link,Apple,Positive,Apple_Positive,73
RT @mention RT@mention Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,love sxsw quotapple come cool technology one ever heard dont conferencesquot,Apple,Positive,Apple_Positive,76
RT @mention Rumor at #SXSW that Google will launch a new social network called &quot;Circles&quot;. {link} @mention,rumor sxsw google launch new social network called quotcirclesquot link,Other,Neutral,Other_Neutral,71
RT @mention Rumor of Google launching their new social network called #Circles today at #sxswi #sxsw {link},rumor google launching new social network called circle today sxswi sxsw link,Google,Positive,Google_Positive,77
RT @mention Rumor of Google launching their new social network called #Circles today at #sxswi #sxsw #t3sxsw {link},rumor google launching new social network called circle today sxswi sxsw tsxsw link,Other,Neutral,Other_Neutral,83
RT @mention Rumors of an Apple store opening for #SXSW at 6th &amp; Congress. All signs point to yes! {link},rumor apple store opening sxsw amp congress sign point yes link,Apple,Positive,Apple_Positive,63
RT @mention Rumours cleared &gt;&gt; RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us {link},rumour cleared gtgt launching product sxsw plenty else join link,Other,Neutral,Other_Neutral,64
RT @mention Sam has unlocked the TightAssTraveler achievement at #sxsw using Google Maps with Transit instructions.,sam unlocked tightasstraveler achievement sxsw using google map transit instruction,Other,Neutral,Other_Neutral,83
"RT @mention Saving up for iPad2 photo at Apple Store, #SXSW {link}  by @mention @mention @mention @Dr_Black @jerranalley @tbalinas",saving ipad photo apple store sxsw link,Apple,Positive,Apple_Positive,39
RT @mention Scenes from the Austin SXSW iPad 2 pop-up shop -- here they are arriving! {link} #sxsw #cnnmoneysxsw,scene austin sxsw ipad popup shop arriving link sxsw cnnmoneysxsw,Other,Neutral,Other_Neutral,65
RT @mention Scoping venue 4 @mention #CloudCamp #Austin: Valhalla Lounge. great whiskey &amp; beer PLUS Demolition Man Pinball! {link} #sxsw,scoping venue cloudcamp austin valhalla lounge great whiskey amp beer plus demolition man pinball link sxsw,Other,Neutral,Other_Neutral,107
RT @mention Scored a #mophie juice pack at the #tradeshow #sxsw. Double your iPhone battery!,scored mophie juice pack tradeshow sxsw double iphone battery,Other,Neutral,Other_Neutral,61
"RT @mention See a member of our team carrying one of these bags at #SXSW, show them your Wolfram|App &amp; get a W|A iPhone case! {link}",see member team carrying one bag sxsw show wolframapp amp get iphone case link,Apple,Positive,Apple_Positive,78
"RT @mention See a member of our team with this bag at #sxsw, show them your Wolfram App &amp; get a W|A case for your iPhone!  {link}",see member team bag sxsw show wolfram app amp get case iphone link,Other,Neutral,Other_Neutral,66
"RT @mention See the new Texas Observer iPad app at #SXSWI 3:30, Sheraton #SXSW",see new texas observer ipad app sxswi sheraton sxsw,Apple,Positive,Apple_Positive,51
RT @mention See? So big my links smooshed. Here's Google Realtime for #SXSW {link},see big link smooshed here google realtime sxsw link,Other,Neutral,Other_Neutral,52
RT @mention Selfishness as seen through brands: Mac versus Apple. Apple wins: they are masters at being self-referential  #sxsw,selfishness seen brand mac versus apple apple win master selfreferential sxsw,Other,Neutral,Other_Neutral,77
"RT @mention Send the waaaambulance RT @mention No, I didn't get an iPad 2 :( No, I'm not at #sxsw :( Yes, I am depressed :(",send waaaambulance didnt get ipad sxsw yes depressed,Apple,Neutral,Apple_Neutral,52
"RT @mention Ser�� cierto? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt #sxsw",ser cierto google launch major new social network called circle possibly today rwwtofbcet sxsw,Other,Neutral,Other_Neutral,94
RT @mention Server Challenge is a huge hit at #sxsw! Come by booth 400 to try your hand. Win an iPhone 4 bottle opener case by beating 2 mins.,server challenge huge hit sxsw come booth try hand win iphone bottle opener case beating min,Other,Neutral,Other_Neutral,92
RT @mention Setting up a pop up shop @mention #SXSW was the smartest move for the iPad IMHO  | Developers Matter the Most for iPad 2 -  {link},setting pop shop sxsw smartest move ipad imho developer matter ipad link,Apple,Positive,Apple_Positive,72
RT @mention Shhhh... the Promo Code for the iPad 2 Giveaway is SXSW2011 #SXSW Web Developers can be #winning too!... {link},shhhh promo code ipad giveaway sxsw sxsw web developer winning link,Other,Neutral,Other_Neutral,67
"RT @mention Shiny new @mention @mention @mention apps, a new @garyvee book, pop-up iPad 2 stores... #SXSW is Christmas for nerds.",shiny new apps new book popup ipad store sxsw christmas nerd,Other,Neutral,Other_Neutral,60
"RT @mention Shoe on other foot. Newspapers always chasing young readers. At #SXSW, young developers pack panel on iPad design for boomers. #yourmom",shoe foot newspaper always chasing young reader sxsw young developer pack panel ipad design boomer yourmom,Other,Neutral,Other_Neutral,106
RT @mention Shut. Up. RT @mention It's not a rumor: Apple is opening a temp store in downtown Austin for #SXSW &amp; the iPad 2 launch. {link},shut rumor apple opening temp store downtown austin sxsw amp ipad launch link,Apple,Positive,Apple_Positive,77
RT @mention Sketchily lurking @mention big boi #sxsw concert on iPhone business with 8am HARD (read: massive announcement) deadline. #lovemyjob @mention,sketchily lurking big boi sxsw concert iphone business hard read massive announcement deadline lovemyjob,Other,Neutral,Other_Neutral,104
"RT @mention Slides from #SXSW talk, &quot;iPad Design Headaches &quot; {link} #tapworthy . Really interesting for designers as well.",slide sxsw talk quotipad design headache quot link tapworthy really interesting designer well,Apple,Negative,Apple_Negative,93
RT @mention Smart company. RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for #SXSW &amp;iPad 2 launch bit.ly/g03MZB,smart company rumor apple opening temporary store downtown austin sxsw ampipad launch bitlygmzb,Apple,Positive,Apple_Positive,95
RT @mention smart! Apple opens a pop-up store in Austin so people in for #SXSW can get new iPads. bit.ly/i41H53 (via @mention @mention,smart apple open popup store austin people sxsw get new ipads bitlyih via,Other,Positive,Other_Positive,73
"RT @mention Smartphone breakdown at #sxsw (unofficial) - 98.5% iPhones, 1% Android, .03% Blackberry, .02% Symbian / Windows / Other",smartphone breakdown sxsw unofficial iphones android blackberry symbian window,Apple,Positive,Apple_Positive,78
RT @mention Sneak peak of the Google exhibit at the #SXSW trade show  {link},sneak peak google exhibit sxsw trade show link,Other,Neutral,Other_Neutral,46
"RT @mention Snotty Dbag at #sxsw &quot;actually, its android. Droid is a brand name. There's a difference&quot; die.",snotty dbag sxsw quotactually android droid brand name there differencequot die,Other,Neutral,Other_Neutral,79
RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW #SXSWi,spilled bean next platform flipboard iphone team started working sxflip sxsw sxswi,Other,Neutral,Other_Neutral,82
RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #SXSW,spilled bean next platform flipboard iphone team started working sxsw,Other,Neutral,Other_Neutral,69
RT @mention So #SXSW is cool. I strike up a conversation with a bloke who happens to work for The Guardian &amp; a few hours later... {link},sxsw cool strike conversation bloke happens work guardian amp hour later link,Other,Neutral,Other_Neutral,77
RT @mention so awesome! RT @mention knitted staircase in attendance at #sxsw party tomo 7pm hosted by @mention &amp; @mention {link},awesome knitted staircase attendance sxsw party tomo hosted amp link,Other,Neutral,Other_Neutral,68
RT @mention So it appears Apple is opening a pop up store in Austin for #sxsw - the employees were trying to hide it. The Beechwood tables gave it away.,appears apple opening pop store austin sxsw employee trying hide beechwood table gave away,Other,Neutral,Other_Neutral,90
RT @mention So many Google products. isn't it time to  transition them down the chain and into  features? But features of what product? #SXSW,many google product isnt time transition chain feature feature product sxsw,Other,Neutral,Other_Neutral,75
"RT @mention So the big buzz this year at #SXSW, iPad 2, of course, and Group chat/text services like Group Me or Yobongo. Now you know. #fb",big buzz year sxsw ipad course group chattext service like group yobongo know,Other,Neutral,Other_Neutral,77
RT @mention So where's the apple store in Austin for #SXSW?,wheres apple store austin sxsw,Other,Neutral,Other_Neutral,30
"RT @mention So, are you a kickass #iPhone developer? Are you at #SxSW. Want to do something cool? Follow me and shoot me a note.",kickass iphone developer sxsw want something cool follow shoot note,Apple,Positive,Apple_Positive,67
RT @mention Someone at #SXSW needs to host a race between the SMS apps for iPhone pink slips. Or probably something much cooler th ...,someone sxsw need host race sm apps iphone pink slip probably something much cooler,Other,Positive,Other_Positive,83
RT @mention Sound of My Voice was shot exploiting Apple &amp; Best Buy's 14-day return policy on iMacs. Brilliant. #sxsw,sound voice shot exploiting apple amp best buy day return policy imacs brilliant sxsw,Other,Neutral,Other_Neutral,85
RT @mention Soundtrckr featured by @mention @mention as a Must-have for #SXSW {link},soundtrckr featured musthave sxsw link,Other,Positive,Other_Positive,38
RT @mention South by Southwest 2011 #Android app released {link} #SXSW #SXSWi #SXSWedu,south southwest android app released link sxsw sxswi sxswedu,Other,Neutral,Other_Neutral,60
RT @mention Spark for #android is up for a #teamandroid award at #SXSW read about it here: {link},spark android teamandroid award sxsw read link,Other,Neutral,Other_Neutral,46
RT @mention speaks truth: Watched #Apple staff at the temp #sxsw store just high five entire long line and facepalmed. Ugh. #LongLinesBadUX,speaks truth watched apple staff temp sxsw store high five entire long line facepalmed ugh longlinesbadux,Apple,Negative,Apple_Negative,105
"RT @mention Spearheading #Japan Disaster Relief From #SXSW Via #Twitter &amp; #iPhone (#socialgood #philanthropy)
{link}",spearheading japan disaster relief sxsw via twitter amp iphone socialgood philanthropy link,Other,Neutral,Other_Neutral,91
RT @mention Spent the aftrnoon on a frozen lake photographing my brother Scott &amp; the @mention team. Catch them at #SXSW ths weeknd.  {link},spent aftrnoon frozen lake photographing brother scott amp team catch sxsw th weeknd link,Other,Neutral,Other_Neutral,89
RT @mention SPIN Play - a new concept in music discovery for your iPad from @mention &amp; spin.com {link} #iTunes #sxsw @mention,spin play new concept music discovery ipad amp spincom link itunes sxsw,Apple,Positive,Apple_Positive,71
RT @mention Spotted at #SXSW: Man in need of an iPad (2?) ��� {link} #sxswi,spotted sxsw man need ipad link sxswi,Apple,Positive,Apple_Positive,37
"RT @mention Standing at the top of the steps (right side coming out onto patio). Come and say, &quot;What's up, Android?&quot; #TeamAndroid #sxsw",standing top step right side coming onto patio come say quotwhats androidquot teamandroid sxsw,Other,Neutral,Other_Neutral,94
RT @mention standing on a long line surrounded by unemployed techies from brooklyn!  am i at #sxsw or at the apple store on 5th ave waiting for ipad?!,standing long line surrounded unemployed techie brooklyn sxsw apple store ave waiting ipad,Other,Neutral,Other_Neutral,90
"RT @mention Startups at #SXSW, @mention is giving away free hosting. Fill out this and @mention me for a chance to win. {link}",startup sxsw giving away free hosting fill chance win link,Other,Neutral,Other_Neutral,58
RT @mention Still thinking about how awesome the  #smileyparty was at #SXSW and how they are going to give me an iPad! #please,still thinking awesome smileyparty sxsw going give ipad please,Apple,Positive,Apple_Positive,62
RT @mention Stop by and let us make you a custom iPhone case! #zazzlesxsw #Sxsw #sxswi {link}  {link},stop let make custom iphone case zazzlesxsw sxsw sxswi link link,Apple,Positive,Apple_Positive,64
RT @mention Stop killing trees! RT @mention New post: Business cards are dead: Send me your card via Hashable at #SXSW {link},stop killing tree new post business card dead send card via hashable sxsw link,Other,Neutral,Other_Neutral,78
RT @mention Strange how little Japan news penetrates #SXSW bubble. Only bar TVs on CNN suggest anything .. than iPad 2 is going on.,strange little japan news penetrates sxsw bubble bar tv cnn suggest anything ipad going,Other,Neutral,Other_Neutral,87
RT @mention Strange how little Japan news penetrates #SXSW bubble. Only bar TVs on CNN suggest anything more important than iPad 2 is going on. #fb,strange little japan news penetrates sxsw bubble bar tv cnn suggest anything important ipad going,Apple,Positive,Apple_Positive,97
